A	gBand	rBand	iBand	zBand	JBand	HBand	KBand
1099	0.00000	0.00000	0.00000	0.00000	0.12190	0.00950	0.02820
1100	0.00000	0.00000	0.00000	0.00000	0.13010	0.01180	0.03000
1101	0.00000	0.00000	0.00000	0.00000	0.13810	0.01480	0.03210
1102	0.00000	0.00000	0.00000	0.00000	0.14590	0.01880	0.03460
1103	0.00000	0.00000	0.00000	0.00000	0.15320	0.02380	0.03750
1104	0.00000	0.00000	0.00000	0.00000	0.15990	0.02960	0.04100
1105	0.00000	0.00000	0.00000	0.00000	0.16570	0.03580	0.04520
1106	0.00000	0.00000	0.00000	0.00000	0.17010	0.04130	0.05030
1107	0.00000	0.00000	0.00000	0.00000	0.17300	0.04500	0.05640
1108	0.00000	0.00000	0.00000	0.00000	0.17360	0.04600	0.06340
1109	0.00000	0.00000	0.00000	0.00000	0.17200	0.04400	0.07180
1110	0.00000	0.00000	0.00000	0.00000	0.16820	0.03980	0.08120
1111	0.00000	0.00000	0.00000	0.00000	0.16260	0.03450	0.09120
1112	0.00000	0.00000	0.00000	0.00000	0.15660	0.02880	0.10100
1113	0.00000	0.00000	0.00000	0.00000	0.15200	0.02340	0.10920
1114	0.00000	0.00000	0.00000	0.00000	0.15190	0.01850	0.11420
1115	0.00000	0.00000	0.00000	0.00000	0.15930	0.01400	0.11450
1116	0.00000	0.00000	0.00000	0.00000	0.17610	0.01030	0.10920
1117	0.00000	0.00000	0.00000	0.00000	0.20100	0.00720	0.09930
1118	0.00000	0.00000	0.00000	0.00000	0.23030	0.00500	0.08700
1119	0.00000	0.00000	0.00000	0.00000	0.26100	0.00340	0.07410
1120	0.00000	0.00000	0.00000	0.00000	0.29010	0.00230	0.06190
1121	0.00000	0.00000	0.00000	0.00000	0.31620	0.00150	0.05110
1122	0.00000	0.00000	0.00000	0.00000	0.33860	0.00100	0.04230
1123	0.00000	0.00000	0.00000	0.00000	0.35730	0.00070	0.03510
1124	0.00000	0.00000	0.00000	0.00000	0.37330	0.00040	0.02930
1125	0.00000	0.00000	0.00000	0.00000	0.38690	0.00030	0.02450
1126	0.00000	0.00000	0.00000	0.00000	0.39780	0.00020	0.02070
1127	0.00000	0.00000	0.00000	0.00000	0.40650	0.00020	0.01760
1128	0.00000	0.00000	0.00000	0.00000	0.41410	0.00010	0.01510
1129	0.00000	0.00000	0.00000	0.00000	0.42010	0.00010	0.01310
1130	0.00000	0.00000	0.00000	0.00000	0.42470	0.00010	0.01140
1131	0.00000	0.00000	0.00000	0.00000	0.42890	0.00000	0.01010
1132	-0.00008	0.00000	0.00000	0.00000	0.43230	0.00000	0.00900
1133	-0.00008	0.00000	0.00000	0.00000	0.43510	0.00000	0.00800
1134	-0.00008	0.00000	0.00000	0.00000	0.43760	0.00000	0.00710
1135	-0.00008	0.00000	0.00000	0.00000	0.43950	0.00000	0.00630
1136	-0.00008	0.00000	0.00000	0.00000	0.44070	0.00000	0.00570
1137	-0.00008	0.00000	0.00000	0.00000	0.44180	0.00000	0.00510
1138	-0.00008	0.00000	0.00000	0.00000	0.44260	0.00000	0.00460
1139	-0.00007	0.00000	0.00000	0.00000	0.44300	0.00000	0.00420
1140	-0.00007	0.00000	0.00000	0.00000	0.44350	0.00000	0.00380
1141	-0.00007	0.00000	0.00000	0.00000	0.44330	0.00000	0.00350
1142	-0.00007	0.00000	0.00000	0.00000	0.44310	0.00000	0.00320
1143	-0.00007	0.00000	0.00000	0.00000	0.44280	0.00000	0.00300
1144	-0.00007	0.00000	0.00000	0.00000	0.44240	0.00000	0.00270
1145	-0.00007	0.00000	0.00000	0.00000	0.44210	0.00000	0.00250
1146	-0.00007	0.00000	0.00000	0.00000	0.44200	0.00000	0.00230
1147	-0.00007	0.00000	0.00000	0.00000	0.44180	0.00000	0.00210
1148	-0.00007	0.00000	0.00000	0.00000	0.44170	0.00000	0.00190
1149	-0.00007	0.00000	0.00000	0.00000	0.44150	0.00000	0.00180
1150	-0.00007	0.00000	0.00000	0.00000	0.44150	0.00000	0.00170
1151	-0.00007	0.00000	0.00000	0.00000	0.44130	0.00000	0.00170
1152	-0.00007	0.00000	0.00000	0.00000	0.44100	0.00000	0.00150
1153	-0.00007	0.00000	0.00000	0.00000	0.44120	0.00000	0.00130
1154	-0.00007	0.00000	0.00000	0.00000	0.44130	0.00000	0.00110
1155	-0.00007	0.00000	0.00000	0.00000	0.44160	0.00000	0.00090
1156	-0.00007	0.00000	0.00000	0.00000	0.44160	0.00000	0.00100
1157	-0.00007	0.00000	0.00000	0.00000	0.44170	0.00000	0.00100
1158	-0.00007	0.00000	0.00000	0.00000	0.44180	0.00000	0.00100
1159	-0.00007	0.00000	0.00000	0.00000	0.44200	0.00000	0.00090
1160	-0.00007	0.00000	0.00000	0.00000	0.44260	0.00000	0.00080
1161	-0.00007	0.00000	0.00000	0.00000	0.44300	0.00000	0.00080
1162	-0.00007	0.00000	0.00000	0.00000	0.44360	0.00000	0.00070
1163	-0.00007	0.00000	0.00000	0.00000	0.44410	0.00000	0.00070
1164	-0.00007	0.00000	0.00000	0.00000	0.44460	0.00000	0.00060
1165	-0.00007	0.00000	0.00000	0.00000	0.44540	0.00000	0.00050
1166	-0.00007	0.00000	0.00000	0.00000	0.44610	0.00000	0.00050
1167	-0.00007	0.00000	0.00000	0.00000	0.44700	0.00000	0.00040
1168	-0.00007	0.00000	0.00000	0.00000	0.44780	0.00000	0.00040
1169	-0.00007	0.00000	0.00000	0.00000	0.44850	0.00000	0.00040
1170	0.00000	0.00000	0.00000	0.00000	0.44950	0.00000	0.00030
1171	0.00000	0.00000	0.00000	0.00000	0.45010	0.00000	0.00030
1172	0.00000	0.00000	0.00000	0.00000	0.45090	0.00000	0.00020
1173	0.00000	0.00000	0.00000	0.00000	0.45170	0.00000	0.00020
1174	0.00000	0.00000	0.00000	0.00000	0.45260	0.00000	0.00020
1175	0.00000	0.00000	0.00000	0.00000	0.45330	0.00000	0.00020
1176	0.00000	0.00000	0.00000	0.00000	0.45420	0.00000	0.00020
1177	0.00000	0.00000	0.00000	0.00000	0.45530	0.00000	0.00020
1178	0.00000	0.00000	0.00000	0.00000	0.45620	0.00000	0.00020
1179	0.00000	0.00000	0.00000	0.00000	0.45730	0.00000	0.00020
1180	0.00000	0.00000	0.00000	0.00000	0.45830	0.00000	0.00010
1181	0.00000	0.00000	0.00000	0.00000	0.45950	0.00000	0.00010
1182	0.00000	0.00000	0.00000	0.00000	0.46050	0.00000	0.00010
1183	0.00000	0.00000	0.00000	0.00000	0.46140	0.00000	0.00000
1184	0.00000	0.00000	0.00000	0.00000	0.46230	0.00000	0.00000
1185	0.00000	0.00000	0.00000	0.00000	0.46330	0.00000	0.00000
1186	0.00000	0.00000	0.00000	0.00000	0.46430	0.00000	0.00000
1187	0.00000	0.00000	0.00000	0.00000	0.46540	0.00000	0.00000
1188	0.00000	0.00000	0.00000	0.00000	0.46630	0.00000	0.00000
1189	0.00000	0.00000	0.00000	0.00000	0.46700	0.00000	0.00020
1190	0.00000	0.00000	0.00000	0.00000	0.46790	0.00000	0.00020
1191	0.00000	0.00000	0.00000	0.00000	0.46910	0.00000	0.00020
1192	0.00000	0.00000	0.00000	0.00000	0.47020	0.00000	0.00020
1193	0.00000	0.00000	0.00000	0.00000	0.47130	0.00000	0.00020
1194	0.00000	0.00000	0.00000	0.00000	0.47250	0.00000	0.00020
1195	0.00000	0.00000	0.00000	0.00000	0.47350	0.00000	0.00020
1196	0.00000	0.00000	0.00000	0.00000	0.47450	0.00000	0.00020
1197	0.00000	0.00000	0.00000	0.00000	0.47580	0.00000	0.00020
1198	0.00000	0.00000	0.00000	0.00000	0.47700	0.00000	0.00020
1199	0.00000	0.00000	0.00000	0.00000	0.47790	0.00000	0.00020
1200	0.00000	0.00000	0.00000	0.00000	0.47890	0.00000	0.00020
1201	0.00000	0.00000	0.00000	0.00000	0.47980	0.00000	0.00020
1202	0.00000	0.00000	0.00000	0.00000	0.48060	0.00000	0.00010
1203	0.00000	0.00000	0.00000	0.00000	0.48170	0.00000	0.00010
1204	0.00000	0.00000	0.00000	0.00000	0.48250	0.00000	0.00010
1205	0.00000	0.00000	0.00000	0.00000	0.48340	0.00000	0.00010
1206	0.00000	0.00000	0.00000	0.00000	0.48430	0.00000	0.00010
1207	0.00000	0.00000	0.00000	0.00000	0.48520	0.00000	0.00010
1208	0.00000	0.00000	0.00000	0.00000	0.48620	0.00000	0.00010
1209	0.00000	0.00000	0.00000	0.00000	0.48700	0.00000	0.00010
1210	0.00000	0.00000	0.00000	0.00000	0.48790	0.00000	0.00010
1211	0.00000	0.00000	0.00000	0.00000	0.48850	0.00000	0.00010
1212	0.00000	0.00000	0.00000	0.00000	0.48950	0.00000	0.00010
1213	0.00000	0.00000	0.00000	0.00000	0.49030	0.00000	0.00010
1214	0.00000	0.00000	0.00000	0.00000	0.49110	0.00000	0.00010
1215	0.00000	0.00000	0.00000	0.00000	0.49200	0.00000	0.00010
1216	0.00000	0.00000	0.00000	0.00000	0.49300	0.00000	0.00010
1217	0.00000	0.00000	0.00000	0.00000	0.49390	0.00000	0.00010
1218	0.00000	0.00000	0.00000	0.00000	0.49490	0.00000	0.00010
1219	0.00000	0.00000	0.00000	0.00000	0.49600	0.00000	0.00010
1220	0.00000	0.00000	0.00000	0.00000	0.49710	0.00000	0.00010
1221	0.00000	0.00000	0.00000	0.00000	0.49820	0.00000	0.00010
1222	0.00000	0.00000	0.00000	0.00000	0.49910	0.00000	0.00010
1223	0.00000	0.00000	0.00000	0.00000	0.50010	0.00000	0.00010
1224	0.00000	0.00000	0.00000	0.00000	0.50100	0.00000	0.00010
1225	0.00000	0.00000	0.00000	0.00000	0.50200	0.00000	0.00010
1226	0.00000	0.00000	0.00000	0.00000	0.50320	0.00000	0.00010
1227	0.00000	0.00000	0.00000	0.00000	0.50420	0.00000	0.00010
1228	0.00000	0.00000	0.00000	0.00000	0.50510	0.00000	0.00010
1229	0.00000	0.00000	0.00000	0.00000	0.50610	0.00000	0.00010
1230	0.00000	0.00000	0.00000	0.00000	0.50700	0.00000	0.00010
1231	0.00000	0.00000	0.00000	0.00000	0.50760	0.00000	0.00010
1232	0.00000	0.00000	0.00000	0.00000	0.50820	0.00000	0.00010
1233	0.00000	0.00000	0.00000	0.00000	0.50870	0.00000	0.00020
1234	0.00000	0.00000	0.00000	0.00000	0.50930	0.00000	0.00020
1235	0.00000	0.00000	0.00000	0.00000	0.50970	0.00000	0.00020
1236	0.00000	0.00000	0.00000	0.00000	0.51050	0.00000	0.00020
1237	0.00000	0.00000	0.00000	0.00000	0.51150	0.00000	0.00030
1238	0.00000	0.00000	0.00000	0.00000	0.51260	0.00000	0.00020
1239	0.00000	0.00000	0.00000	0.00000	0.51350	0.00000	0.00020
1240	0.00000	0.00000	0.00000	0.00000	0.51460	0.00000	0.00010
1241	0.00000	0.00000	0.00000	0.00000	0.51510	0.00000	0.00000
1242	0.00000	0.00000	0.00000	0.00000	0.51590	0.00000	0.00000
1243	0.00000	0.00000	0.00000	0.00000	0.51660	0.00000	0.00000
1244	0.00000	0.00000	0.00000	0.00000	0.51720	0.00000	0.00000
1245	0.00000	0.00000	0.00000	0.00000	0.51770	0.00000	0.00000
1246	0.00000	0.00000	0.00000	0.00000	0.51840	0.00000	0.00000
1247	0.00000	0.00000	0.00000	0.00000	0.51930	0.00000	0.00000
1248	0.00000	0.00000	0.00000	0.00000	0.51970	0.00000	0.00000
1249	0.00000	0.00000	0.00000	0.00000	0.52020	0.00000	0.00000
1250	0.00000	0.00000	0.00000	0.00000	0.52090	0.00000	0.00010
1251	0.00000	0.00000	0.00000	0.00000	0.52170	0.00000	0.00000
1252	0.00000	0.00000	0.00000	0.00000	0.52230	0.00000	0.00010
1253	0.00000	0.00000	0.00000	0.00000	0.52280	0.00000	0.00010
1254	0.00000	0.00000	0.00000	0.00000	0.52340	0.00000	0.00010
1255	0.00000	0.00000	0.00000	0.00000	0.52390	0.00000	0.00010
1256	0.00000	0.00000	0.00000	0.00000	0.52420	0.00000	0.00010
1257	0.00000	0.00000	0.00000	0.00000	0.52440	0.00000	0.00010
1258	0.00000	0.00000	0.00000	0.00000	0.52460	0.00000	0.00010
1259	0.00000	0.00000	0.00000	0.00000	0.52520	0.00000	0.00010
1260	0.00000	0.00000	0.00000	0.00000	0.52580	0.00000	0.00010
1261	0.00000	0.00000	0.00000	0.00000	0.52640	0.00000	0.00000
1262	0.00000	0.00000	0.00000	0.00000	0.52680	0.00000	0.00000
1263	0.00000	0.00000	0.00000	0.00000	0.52740	0.00000	0.00000
1264	0.00000	0.00000	0.00000	0.00000	0.52820	0.00000	0.00000
1265	0.00000	0.00000	0.00000	0.00000	0.52880	0.00000	0.00000
1266	0.00000	0.00000	0.00000	0.00000	0.52950	0.00000	0.00000
1267	0.00000	0.00000	0.00000	0.00000	0.53060	0.00000	0.00000
1268	0.00000	0.00000	0.00000	0.00000	0.53120	0.00000	0.00000
1269	0.00000	0.00000	0.00000	0.00000	0.53190	0.00000	0.00010
1270	0.00000	0.00000	0.00000	0.00000	0.53290	0.00000	0.00010
1271	0.00000	0.00000	0.00000	0.00000	0.53280	0.00000	0.00010
1272	0.00000	0.00000	0.00000	0.00000	0.53270	0.00000	0.00010
1273	0.00000	0.00000	0.00000	0.00000	0.53280	0.00000	0.00010
1274	0.00000	0.00000	0.00000	0.00000	0.53300	0.00000	0.00010
1275	0.00000	0.00000	0.00000	0.00000	0.53330	0.00000	0.00010
1276	0.00000	0.00000	0.00000	0.00000	0.53370	0.00000	0.00000
1277	0.00000	0.00000	0.00000	0.00000	0.53430	0.00000	0.00000
1278	0.00000	0.00000	0.00000	0.00000	0.53460	0.00000	0.00000
1279	0.00000	0.00000	0.00000	0.00000	0.53490	0.00000	0.00000
1280	0.00000	0.00000	0.00000	0.00000	0.53500	0.00000	0.00010
1281	0.00000	0.00000	0.00000	0.00000	0.53500	0.00000	0.00020
1282	0.00000	0.00000	0.00000	0.00000	0.53530	0.00000	0.00020
1283	0.00000	0.00000	0.00000	0.00000	0.53550	0.00000	0.00020
1284	0.00000	0.00000	0.00000	0.00000	0.53590	0.00000	0.00010
1285	0.00000	0.00000	0.00000	0.00000	0.53630	0.00000	0.00000
1286	0.00000	0.00000	0.00000	0.00000	0.53650	0.00000	0.00000
1287	0.00000	0.00000	0.00000	0.00000	0.53660	0.00000	0.00000
1288	0.00000	0.00000	0.00000	0.00000	0.53670	0.00000	0.00010
1289	0.00000	0.00000	0.00000	0.00000	0.53680	0.00000	0.00000
1290	0.00000	0.00000	0.00000	0.00000	0.53670	0.00000	0.00010
1291	0.00000	0.00000	0.00000	0.00000	0.53680	0.00000	0.00010
1292	0.00000	0.00000	0.00000	0.00000	0.53690	0.00000	0.00010
1293	0.00000	0.00000	0.00000	0.00000	0.53660	0.00000	0.00010
1294	0.00000	0.00000	0.00000	0.00000	0.53610	0.00000	0.00010
1295	0.00000	0.00000	0.00000	0.00000	0.53620	0.00000	0.00010
1296	0.00000	0.00000	0.00000	0.00000	0.53590	0.00000	0.00010
1297	0.00000	0.00000	0.00000	0.00000	0.53590	0.00000	0.00010
1298	0.00000	0.00000	0.00000	0.00000	0.53560	0.00000	0.00000
1299	0.00000	0.00000	0.00000	0.00000	0.53560	0.00000	0.00000
1300	0.00000	0.00000	0.00000	0.00000	0.53520	0.00000	0.00000
1301	0.00000	0.00000	0.00000	0.00000	0.53470	0.00000	0.00010
1302	0.00000	0.00000	0.00000	0.00000	0.53440	0.00000	0.00000
1303	0.00000	0.00000	0.00000	0.00000	0.53370	0.00000	0.00000
1304	0.00000	0.00000	0.00000	0.00000	0.53280	0.00000	0.00010
1305	0.00000	0.00000	0.00000	0.00000	0.53230	0.00000	0.00010
1306	0.00000	0.00000	0.00000	0.00000	0.53210	0.00000	0.00010
1307	0.00000	0.00000	0.00000	0.00000	0.53170	0.00000	0.00010
1308	0.00000	0.00000	0.00000	0.00000	0.53160	0.00000	0.00010
1309	0.00000	0.00000	0.00000	0.00000	0.53140	0.00000	0.00010
1310	0.00000	0.00000	0.00000	0.00000	0.53120	0.00000	0.00010
1311	0.00000	0.00000	0.00000	0.00000	0.53100	0.00000	0.00010
1312	0.00000	0.00000	0.00000	0.00000	0.53110	0.00000	0.00010
1313	0.00000	0.00000	0.00000	0.00000	0.53100	0.00000	0.00010
1314	0.00000	0.00000	0.00000	0.00000	0.53110	0.00000	0.00010
1315	0.00000	0.00000	0.00000	0.00000	0.53120	0.00000	0.00010
1316	0.00000	0.00000	0.00000	0.00000	0.53160	0.00000	0.00020
1317	0.00000	0.00000	0.00000	0.00000	0.53170	0.00000	0.00020
1318	0.00000	0.00000	0.00000	0.00000	0.53210	0.00000	0.00020
1319	0.00000	0.00000	0.00000	0.00000	0.53270	0.00000	0.00020
1320	0.00000	0.00000	0.00000	0.00000	0.53320	0.00000	0.00020
1321	0.00000	0.00000	0.00000	0.00000	0.53370	0.00000	0.00020
1322	0.00000	0.00000	0.00000	0.00000	0.53440	0.00000	0.00020
1323	0.00000	0.00000	0.00000	0.00000	0.53520	0.00000	0.00020
1324	0.00000	0.00000	0.00000	0.00000	0.53590	0.00000	0.00010
1325	0.00000	0.00000	0.00000	0.00000	0.53640	0.00000	0.00010
1326	0.00000	0.00000	0.00000	0.00000	0.53680	0.00000	0.00010
1327	0.00000	0.00000	0.00000	0.00000	0.53710	0.00000	0.00010
1328	0.00000	0.00000	0.00000	0.00000	0.53730	0.00000	0.00010
1329	0.00000	0.00000	0.00000	0.00000	0.53720	0.00000	0.00010
1330	0.00000	0.00000	0.00000	0.00000	0.53710	0.00000	0.00010
1331	0.00000	0.00000	0.00000	0.00000	0.53660	0.00000	0.00010
1332	0.00000	0.00000	0.00000	0.00000	0.53610	0.00000	0.00010
1333	0.00000	0.00000	0.00000	0.00000	0.53500	0.00000	0.00010
1334	0.00000	0.00000	0.00000	0.00000	0.53280	0.00000	0.00020
1335	0.00000	0.00000	0.00000	0.00000	0.53070	0.00000	0.00020
1336	0.00000	0.00000	0.00000	0.00000	0.52780	0.00000	0.00010
1337	0.00000	0.00000	0.00000	0.00000	0.52360	0.00000	0.00010
1338	0.00000	0.00000	0.00000	0.00000	0.51850	0.00000	0.00010
1339	0.00000	0.00000	0.00000	0.00000	0.51260	0.00000	0.00010
1340	0.00000	0.00000	0.00000	0.00000	0.50560	0.00000	0.00010
1341	0.00000	0.00000	0.00000	0.00000	0.49740	0.00000	0.00010
1342	0.00000	0.00000	0.00000	0.00000	0.48810	0.00000	0.00010
1343	0.00000	0.00000	0.00000	0.00000	0.47750	0.00000	0.00010
1344	0.00000	0.00000	0.00000	0.00000	0.46600	0.00000	0.00010
1345	0.00000	0.00000	0.00000	0.00000	0.45340	0.00000	0.00010
1346	0.00000	0.00000	0.00000	0.00000	0.43950	0.00000	0.00010
1347	0.00000	0.00000	0.00000	0.00000	0.42460	0.00000	0.00010
1348	0.00000	0.00000	0.00000	0.00000	0.40850	0.00000	0.00010
1349	0.00000	0.00000	0.00000	0.00000	0.39170	0.00000	0.00000
1350	0.00000	0.00000	0.00000	0.00000	0.37430	0.00000	0.00000
1351	0.00000	0.00000	0.00000	0.00000	0.35550	0.00000	0.00000
1352	0.00000	0.00000	0.00000	0.00000	0.33700	0.00000	0.00010
1353	0.00000	0.00000	0.00000	0.00000	0.31900	0.00000	0.00020
1354	0.00000	0.00000	0.00000	0.00000	0.30070	0.00000	0.00020
1355	0.00000	0.00000	0.00000	0.00000	0.28260	0.00000	0.00010
1356	0.00000	0.00000	0.00000	0.00000	0.26560	0.00000	0.00000
1357	0.00000	0.00000	0.00000	0.00000	0.24800	0.00000	0.00000
1358	0.00000	0.00000	0.00000	0.00000	0.22970	0.00000	0.00000
1359	0.00000	0.00000	0.00000	0.00000	0.21320	0.00000	0.00010
1360	0.00000	0.00000	0.00000	0.00000	0.19820	0.00000	0.00020
1361	0.00000	0.00000	0.00000	0.00000	0.18370	0.00000	0.00020
1362	0.00000	0.00000	0.00000	0.00000	0.17030	0.00000	0.00020
1363	0.00000	0.00000	0.00000	0.00000	0.15770	0.00000	0.00020
1364	0.00000	0.00000	0.00000	0.00000	0.14590	0.00000	0.00010
1365	0.00000	0.00000	0.00000	0.00000	0.13520	0.00000	0.00010
1366	0.00000	0.00000	0.00000	0.00000	0.12540	0.00000	0.00010
1367	0.00000	0.00000	0.00000	0.00000	0.11590	0.00000	0.00010
1368	0.00000	0.00000	0.00000	0.00000	0.10700	0.00000	0.00020
1369	0.00000	0.00000	0.00000	0.00000	0.09890	0.00000	0.00030
1370	0.00000	0.00000	0.00000	0.00000	0.09150	0.00000	0.00030
1371	0.00000	0.00000	0.00000	0.00000	0.08480	0.00000	0.00030
1372	0.00000	0.00000	0.00000	0.00000	0.07800	0.00000	0.00040
1373	0.00000	0.00000	0.00000	0.00000	0.07160	0.00000	0.00050
1374	0.00000	0.00000	0.00000	0.00000	0.06580	0.00000	0.00050
1375	0.00000	0.00000	0.00000	0.00000	0.06100	0.00000	0.00030
1376	0.00000	0.00000	0.00000	0.00000	0.05680	0.00000	0.00000
1377	0.00000	0.00000	0.00000	0.00000	0.05300	0.00000	-0.00010
1378	0.00000	0.00000	0.00000	0.00000	0.04920	0.00000	0.00000
1379	0.00000	0.00000	0.00000	0.00000	0.04540	0.00000	0.00020
1380	0.00000	0.00000	0.00000	0.00000	0.04180	0.00000	0.00050
1381	0.00000	0.00000	0.00000	0.00000	0.03900	0.00000	0.00070
1382	0.00000	0.00000	0.00000	0.00000	0.03670	0.00000	0.00070
1383	0.00000	0.00000	0.00000	0.00000	0.03420	0.00000	0.00060
1384	0.00000	0.00000	0.00000	0.00000	0.03160	0.00000	0.00060
1385	0.00000	0.00000	0.00000	0.00000	0.02920	0.00000	0.00070
1386	0.00000	0.00000	0.00000	0.00000	0.02700	0.00000	0.00090
1387	0.00000	0.00000	0.00000	0.00000	0.02500	0.00000	0.00090
1388	0.00000	0.00000	0.00000	0.00000	0.02340	0.00000	0.00070
1389	0.00000	0.00000	0.00000	0.00000	0.02260	0.00000	0.00060
1390	0.00000	0.00000	0.00000	0.00000	0.02150	0.00000	0.00040
1391	0.00000	0.00000	0.00000	0.00000	0.01970	0.00000	0.00040
1392	0.00000	0.00000	0.00000	0.00000	0.01770	0.00000	0.00070
1393	0.00000	0.00000	0.00000	0.00000	0.01660	0.00000	0.00110
1394	0.00000	0.00000	0.00000	0.00000	0.01640	0.00000	0.00110
1395	0.00000	0.00000	0.00000	0.00000	0.01570	0.00000	0.00070
1396	0.00000	0.00000	0.00000	0.00000	0.01420	0.00000	0.00050
1397	0.00000	0.00000	0.00000	0.00000	0.01300	0.00000	0.00060
1398	0.00000	0.00000	0.00000	0.00000	0.01240	0.00000	0.00090
1399	0.00000	0.00000	0.00000	0.00000	0.01180	0.00000	0.00090
1400	0.00000	0.00000	0.00000	0.00000	0.01110	0.00000	0.00070
1401	0.00000	0.00000	0.00000	0.00000	0.01050	0.00000	0.00060
1402	0.00000	0.00000	0.00000	0.00000	0.01010	0.00000	0.00060
1403	0.00000	0.00000	0.00000	0.00000	0.01000	0.00000	0.00070
1404	0.00000	0.00000	0.00000	0.00000	0.00940	0.00000	0.00060
1405	0.00000	0.00000	0.00000	0.00000	0.00840	0.00000	0.00060
1406	0.00000	0.00000	0.00000	0.00000	0.00750	0.00000	0.00060
1407	0.00000	0.00000	0.00000	0.00000	0.00740	0.00000	0.00060
1408	0.00000	0.00000	0.00000	0.00000	0.00740	0.00000	0.00050
1409	0.00000	0.00000	0.00000	0.00000	0.00710	0.00000	0.00040
1410	0.00000	0.00000	0.00000	0.00000	0.00640	0.00000	0.00040
1411	0.00000	0.00000	0.00000	0.00000	0.00600	0.00000	0.00040
1412	0.00000	0.00000	0.00000	0.00000	0.00590	0.00000	0.00040
1413	0.00000	0.00000	0.00000	0.00000	0.00580	0.00000	0.00040
1414	0.00000	0.00000	0.00000	0.00000	0.00560	0.00000	0.00030
1415	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.00030
1416	0.00000	0.00000	0.00000	0.00000	0.00470	0.00000	0.00040
1417	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.00040
1418	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.00030
1419	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.00030
1420	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.00030
1421	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.00030
1422	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.00030
1423	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.00030
1424	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.00030
1425	0.00000	0.00000	0.00000	0.00000	0.00340	0.00000	0.00030
1426	0.00000	0.00000	0.00000	0.00000	0.00340	0.00000	0.00030
1427	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.00030
1428	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.00030
1429	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.00030
1430	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.00030
1431	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.00030
1432	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.00030
1433	0.00000	0.00000	0.00000	0.00000	0.00220	0.00000	0.00030
1434	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000	0.00030
1435	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000	0.00030
1436	0.00000	0.00000	0.00000	0.00000	0.00210	0.00010	0.00030
1437	0.00000	0.00000	0.00000	0.00000	0.00210	0.00010	0.00030
1438	0.00000	0.00000	0.00000	0.00000	0.00220	0.00010	0.00040
1439	0.00000	0.00000	0.00000	0.00000	0.00210	0.00010	0.00040
1440	0.00000	0.00000	0.00000	0.00000	0.00180	0.00010	0.00040
1441	0.00000	0.00000	0.00000	0.00000	0.00160	0.00010	0.00040
1442	0.00000	0.00000	0.00000	0.00000	0.00160	0.00010	0.00040
1443	0.00000	0.00000	0.00000	0.00000	0.00160	0.00010	0.00050
1444	0.00000	0.00000	0.00000	0.00000	0.00160	0.00010	0.00050
1445	0.00000	0.00000	0.00000	0.00000	0.00150	0.00010	0.00050
1446	0.00000	0.00000	0.00000	0.00000	0.00140	0.00010	0.00060
1447	0.00000	0.00000	0.00000	0.00000	0.00140	0.00020	0.00070
1448	0.00000	0.00000	0.00000	0.00000	0.00150	0.00020	0.00070
1449	0.00000	0.00000	0.00000	0.00000	0.00150	0.00020	0.00080
1450	0.00000	0.00000	0.00000	0.00000	0.00150	0.00020	0.00090
1451	0.00000	0.00000	0.00000	0.00000	0.00150	0.00020	0.00100
1452	0.00000	0.00000	0.00000	0.00000	0.00150	0.00030	0.00120
1453	0.00000	0.00000	0.00000	0.00000	0.00140	0.00030	0.00130
1454	0.00000	0.00000	0.00000	0.00000	0.00110	0.00030	0.00150
1455	0.00000	0.00000	0.00000	0.00000	0.00100	0.00030	0.00180
1456	0.00000	0.00000	0.00000	0.00000	0.00110	0.00040	0.00200
1457	0.00000	0.00000	0.00000	0.00000	0.00110	0.00040	0.00240
1458	0.00000	0.00000	0.00000	0.00000	0.00110	0.00040	0.00280
1459	0.00000	0.00000	0.00000	0.00000	0.00110	0.00040	0.00330
1460	0.00000	0.00000	0.00000	0.00000	0.00110	0.00040	0.00400
1461	0.00000	0.00000	0.00000	0.00000	0.00080	0.00050	0.00480
1462	0.00000	0.00000	0.00000	0.00000	0.00080	0.00050	0.00590
1463	0.00000	0.00000	0.00000	0.00000	0.00080	0.00050	0.00720
1464	0.00000	0.00000	0.00000	0.00000	0.00090	0.00050	0.00880
